refund_request_id,order_id,payment_id,customer_id,decision_time,reason_code,claimed_refund_amount_paise,gateway_authorized_execution_amount_paise,requested_quantity,returnless_requested,evidence_provided,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated,partition,lane
v2_rr_0003287,ord_0010662,v2_pay_0003287,cus_3b4cb674f442bb15,2010-08-01T08:36:11.566743727Z,other,1452964,1452964,16,False,False,True,peer_deviation,2010-08-23T08:36:11.566743727Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003288,ord_0011309,v2_pay_0003288,cus_03014d8996c4a015,2010-08-01T08:44:22.522073328Z,size,1113926,1113926,45,False,False,True,claim_timing,2010-08-20T08:44:22.522073328Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003289,ord_0011142,v2_pay_0003289,cus_5e898bf0c53f55f3,2010-08-01T10:06:53.984296509Z,other,1109084,1109084,596,False,True,False,routine_legitimate,2010-08-22T10:06:53.984296509Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003290,ord_0010964,v2_pay_0003290,cus_6c56947d0ee848b8,2010-08-01T10:08:45.609247447Z,missing,3143690,3143690,2327,False,True,False,routine_legitimate,2010-08-22T10:08:45.609247447Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003291,ord_0010800,v2_pay_0003291,cus_0d8bc88fa3813c92,2010-08-01T11:29:06.897716799Z,missing,329391,329391,27,False,False,True,claim_reason_inconsistency,2010-08-21T11:29:06.897716799Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003292,ord_0010713,v2_pay_0003292,cus_e278fecceb866edf,2010-08-01T13:23:23.557189741Z,not_received,14528,14528,1,False,True,False,routine_legitimate,2010-08-20T13:23:23.557189741Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003293,ord_0011301,v2_pay_0003293,cus_9f732c3c33a08916,2010-08-01T14:19:17.575995972Z,damaged,17216,17216,1,True,True,False,genuine_product_defect_burst,2010-08-20T14:19:17.575995972Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003294,ord_0011130,v2_pay_0003294,cus_5fc6dd3f8e52358e,2010-08-01T14:45:31.858047445Z,damaged,1018144,1018144,37,False,False,False,routine_legitimate,2010-08-18T14:45:31.858047445Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003295,ord_0011230,v2_pay_0003295,cus_13aca7953201744b,2010-08-01T15:09:05.669271808Z,missing,536039,536039,27,False,True,False,routine_legitimate,2010-08-19T15:09:05.669271808Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003296,ord_0011410,v2_pay_0003296,cus_16c0f518cdc65ff4,2010-08-01T16:17:31.201366544Z,not_received,385730,385730,66,False,True,False,routine_legitimate,2010-08-15T16:17:31.201366544Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003297,ord_0011419,v2_pay_0003297,cus_db164222e240726e,2010-08-01T18:10:00.040316130Z,not_received,1047425,1047425,144,True,False,False,routine_legitimate,2010-08-15T18:10:00.040316130Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003298,ord_0010795,v2_pay_0003298,cus_bdcd6f5ae68d6ed8,2010-08-01T21:37:22.420573641Z,other,569190,569190,37,True,True,False,routine_legitimate,2010-08-15T21:37:22.420573641Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003299,ord_0011295,v2_pay_0003299,cus_60fe815235874a83,2010-08-01T23:23:25.664926756Z,damaged,17233,17233,1,False,True,False,high_value_loyal_customer,2010-08-18T23:23:25.664926756Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003300,ord_0011596,v2_pay_0003300,cus_9f5638e35785e223,2010-08-02T00:42:54.699376539Z,missing,519437,519437,75,False,True,False,routine_legitimate,2010-08-17T00:42:54.699376539Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003301,ord_0011002,v2_pay_0003301,cus_2ce2016a2aa2c648,2010-08-02T02:26:43.844107476Z,not_received,1601075,1601075,133,False,True,False,routine_legitimate,2010-08-18T02:26:43.844107476Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003302,ord_0011323,v2_pay_0003302,cus_3c45a6413cb7936a,2010-08-02T03:40:11.944259238Z,damaged,890148,890148,84,False,True,False,routine_legitimate,2010-08-21T03:40:11.944259238Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003303,ord_0011782,v2_pay_0003303,cus_8a41c467020e97af,2010-08-02T03:53:44.718888517Z,other,831427,831427,51,False,True,False,first_time_refund,2010-08-18T03:53:44.718888517Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003304,ord_0010974,v2_pay_0003304,cus_1468e23ed7d1bf0e,2010-08-02T04:34:39.910780923Z,other,353338,353338,8,False,True,False,routine_legitimate,2010-08-17T04:34:39.910780923Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003305,ord_0011152,v2_pay_0003305,cus_be17c7319f4027e5,2010-08-02T05:09:38.298694014Z,other,2697899,2697899,302,True,False,True,supporting_entity_pattern,2010-08-24T05:09:38.298694014Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003306,ord_0011488,v2_pay_0003306,cus_3a30b117c22e1071,2010-08-02T05:41:02.956311498Z,other,429852,429852,220,False,True,False,cold_start_customer,2010-08-25T05:41:02.956311498Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003307,ord_0011064,v2_pay_0003307,cus_4a5a3bb2c6705817,2010-08-02T08:13:04.217307784Z,missing,61510,61510,1,False,True,False,routine_legitimate,2010-08-20T08:13:04.217307784Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003308,ord_0010946,v2_pay_0003308,cus_a6bcd568e7ee8065,2010-08-02T08:31:36.474381534Z,damaged,1261030,1261030,77,False,True,False,routine_legitimate,2010-08-23T08:31:36.474381534Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003309,ord_0011080,v2_pay_0003309,cus_a643d5888651a0d7,2010-08-02T08:38:28.451370206Z,not_received,264495,264495,43,False,False,False,routine_legitimate,2010-08-23T08:38:28.451370206Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003310,ord_0011394,v2_pay_0003310,cus_0ce3c5fedaa1d2d5,2010-08-02T09:54:40.112625117Z,not_received,544716,544716,37,False,True,False,routine_legitimate,2010-08-24T09:54:40.112625117Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003311,ord_0011402,v2_pay_0003311,cus_3dfd201fe21697c8,2010-08-02T10:17:42.551797798Z,damaged,2616589,2616589,109,False,True,True,cross_category_escalation,2010-08-16T10:17:42.551797798Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003312,ord_0011232,v2_pay_0003312,cus_71f36f648e29ca01,2010-08-02T12:18:12.946673977Z,other,947908,947908,80,True,True,False,routine_legitimate,2010-08-24T12:18:12.946673977Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003313,ord_0011137,v2_pay_0003313,cus_08d0ea28e49e042b,2010-08-02T12:27:54.894248925Z,damaged,596890,596890,4,True,True,False,routine_legitimate,2010-08-25T12:27:54.894248925Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003314,ord_0011198,v2_pay_0003314,cus_c45744ce0c404477,2010-08-02T14:08:18.193464619Z,not_received,123624,123624,4,False,True,False,routine_legitimate,2010-08-23T14:08:18.193464619Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003315,ord_0011102,v2_pay_0003315,cus_6ef66c20d20c843b,2010-08-02T15:44:45.030026510Z,size,2058007,2058007,266,False,True,False,unusual_legitimate_purchase,2010-08-23T15:44:45.030026510Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003316,ord_0011334,v2_pay_0003316,cus_dca6b381c5da3a5b,2010-08-02T18:00:13.448859168Z,damaged,1211854,1211854,160,False,True,False,routine_legitimate,2010-08-21T18:00:13.448859168Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003317,ord_0011542,v2_pay_0003317,cus_25ccbfb89e2ba0da,2010-08-02T18:22:22.828123905Z,other,460446,460446,206,True,True,True,evidence_inconsistency,2010-08-23T18:22:22.828123905Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003318,ord_0010576,v2_pay_0003318,cus_9db721c5c3696e64,2010-08-02T19:30:47.978075755Z,other,1688182,1688182,23,False,True,False,routine_legitimate,2010-08-21T19:30:47.978075755Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003319,ord_0011437,v2_pay_0003319,cus_3ce73ec05e88e598,2010-08-02T20:41:16.456790874Z,not_received,1176112,1176112,67,False,True,False,routine_legitimate,2010-08-16T20:41:16.456790874Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003320,ord_0010925,v2_pay_0003320,cus_2ce503b8bb33ce7c,2010-08-02T23:53:44.794794997Z,missing,10118376,10118376,185,False,True,False,routine_legitimate,2010-08-19T23:53:44.794794997Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003321,ord_0011279,v2_pay_0003321,cus_94f5d0dc772ac8bb,2010-08-03T06:14:02.256730838Z,other,1004051,1004051,77,False,False,False,missing_evidence,2010-08-22T06:14:02.256730838Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003322,ord_0010849,v2_pay_0003322,cus_17b44ca66f03d834,2010-08-03T07:53:16.695497419Z,damaged,76978,76978,4,True,False,False,routine_legitimate,2010-08-20T07:53:16.695497419Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003323,ord_0011209,v2_pay_0003323,cus_3f5aefeb80501c00,2010-08-03T08:47:14.736133294Z,damaged,1726099,1726099,166,True,False,False,verifier_unavailable,2010-08-24T08:47:14.736133294Z,verifier_unavailable,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003324,ord_0011350,v2_pay_0003324,cus_79c27e2b93dc169c,2010-08-03T10:29:07.672345105Z,size,3519850,3519850,57,False,True,False,routine_legitimate,2010-08-22T10:29:07.672345105Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003325,ord_0011138,v2_pay_0003325,cus_1943b9be233016b6,2010-08-03T11:53:30.927973338Z,size,799436,799436,94,False,False,True,serial_false_claim,2010-08-23T11:53:30.927973338Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003326,ord_0010834,v2_pay_0003326,cus_953071f946e66db6,2010-08-03T17:33:09.279404032Z,damaged,3684,3684,1,True,False,False,routine_legitimate,2010-08-26T17:33:09.279404032Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003327,ord_0011091,v2_pay_0003327,cus_edd241313a8752f3,2010-08-03T18:48:47.793696043Z,not_received,1371650,1371650,69,True,True,False,routine_legitimate,2010-08-17T18:48:47.793696043Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003328,ord_0011303,v2_pay_0003328,cus_3c2b9c37dfd7e262,2010-08-03T22:24:48.846113026Z,missing,886840,886840,11,False,False,False,routine_legitimate,2010-08-25T22:24:48.846113026Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003329,ord_0010965,v2_pay_0003329,cus_e8d15a663bec3d7b,2010-08-03T22:40:45.837549097Z,size,2167328,2167328,77,False,True,False,routine_legitimate,2010-08-25T22:40:45.837549097Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003330,ord_0011489,v2_pay_0003330,cus_ae87ca48cb96948c,2010-08-04T00:27:33.640273250Z,damaged,1519025,1519025,248,False,False,False,routine_legitimate,2010-08-23T00:27:33.640273250Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003331,ord_0011548,v2_pay_0003331,cus_81a2892bf6d2f33b,2010-08-04T01:32:42.404428250Z,size,3140296,3140296,168,False,True,False,routine_legitimate,2010-08-26T01:32:42.404428250Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003332,ord_0010852,v2_pay_0003332,cus_07fe34dcf05e84cf,2010-08-04T03:17:40.625314606Z,missing,966163,966163,93,True,True,False,routine_legitimate,2010-08-23T03:17:40.625314606Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003333,ord_0011075,v2_pay_0003333,cus_7e911dd922073e5b,2010-08-04T04:43:32.418698032Z,other,321667,321667,112,False,False,False,routine_legitimate,2010-08-23T04:43:32.418698032Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003334,ord_0011212,v2_pay_0003334,cus_7e46d1b3b872f86f,2010-08-04T04:54:27.137173003Z,damaged,138935,138935,4,False,False,False,routine_legitimate,2010-08-26T04:54:27.137173003Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003335,ord_0011604,v2_pay_0003335,cus_3b2509cc7cc0675c,2010-08-04T05:27:53.281310144Z,missing,2061587,2061587,351,False,True,False,routine_legitimate,2010-08-23T05:27:53.281310144Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003336,ord_0011506,v2_pay_0003336,cus_795540718366972d,2010-08-04T07:17:17.024634745Z,other,1145743,1145743,162,True,True,True,repeated_claim_pattern,2010-08-22T07:17:17.024634745Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003337,ord_0011375,v2_pay_0003337,cus_1dbecf9720e2b88c,2010-08-04T09:45:26.491805574Z,not_received,2310707,2310707,537,False,False,False,routine_legitimate,2010-08-20T09:45:26.491805574Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003338,ord_0011434,v2_pay_0003338,cus_b75cd4ec39ec294a,2010-08-04T13:37:56.390913130Z,damaged,343227,343227,34,False,False,False,routine_legitimate,2010-08-19T13:37:56.390913130Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003339,ord_0011330,v2_pay_0003339,cus_77c361fde051bd4a,2010-08-04T13:41:22.710971685Z,damaged,450698,450698,1,False,True,False,genuine_product_defect_burst,2010-08-27T13:41:22.710971685Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003340,ord_0010983,v2_pay_0003340,cus_95e76aca035d585e,2010-08-04T15:23:42.087623898Z,size,712177,712177,43,False,True,False,routine_legitimate,2010-08-19T15:23:42.087623898Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003341,ord_0011415,v2_pay_0003341,cus_bdf06374528d7fc4,2010-08-04T22:38:36.091620224Z,size,1271144,1271144,100,False,True,True,peer_deviation,2010-08-23T22:38:36.091620224Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003342,ord_0011598,v2_pay_0003342,cus_ffd1b381c22cf837,2010-08-05T01:03:42.567353751Z,damaged,2861508,2861508,106,False,False,False,routine_legitimate,2010-08-25T01:03:42.567353751Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003343,ord_0011109,v2_pay_0003343,cus_9279e5a8d43d0eb4,2010-08-05T01:23:27.749415548Z,damaged,2792904,2792904,145,False,False,False,routine_legitimate,2010-08-26T01:23:27.749415548Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003344,ord_0011044,v2_pay_0003344,cus_7931a00b2f6a9858,2010-08-05T03:03:40.912307222Z,size,242262,242262,210,False,True,False,routine_legitimate,2010-08-26T03:03:40.912307222Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003345,ord_0011226,v2_pay_0003345,cus_8b733547c37eb681,2010-08-05T03:35:57.386659826Z,size,5711993,5711993,157,True,True,True,claim_timing,2010-08-20T03:35:57.386659826Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003346,ord_0011737,v2_pay_0003346,cus_0226d92643cddf5d,2010-08-05T03:59:41.074026392Z,size,1449470,1449470,174,False,True,False,routine_legitimate,2010-08-28T03:59:41.074026392Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003347,ord_0011582,v2_pay_0003347,cus_95a336e7728c5729,2010-08-05T04:02:20.126240414Z,not_received,565264,565264,32,True,True,False,routine_legitimate,2010-08-20T04:02:20.126240414Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003348,ord_0010870,v2_pay_0003348,cus_d53305dfb43543d8,2010-08-05T07:31:20.795953263Z,size,2181934,2181934,255,False,False,False,routine_legitimate,2010-08-25T07:31:20.795953263Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003349,ord_0010878,v2_pay_0003349,cus_4313ef64effbba15,2010-08-05T08:19:35.248741135Z,missing,1265064,1265064,124,False,False,False,high_value_loyal_customer,2010-08-19T08:19:35.248741135Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003350,ord_0011121,v2_pay_0003350,cus_6d7f27405c27dec6,2010-08-05T09:29:33.770622622Z,damaged,7175483,7175483,169,False,True,False,routine_legitimate,2010-08-25T09:29:33.770622622Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003351,ord_0011035,v2_pay_0003351,cus_ae87ca48cb96948c,2010-08-05T11:02:23.077651020Z,other,467460,467460,35,False,True,False,routine_legitimate,2010-08-26T11:02:23.077651020Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003352,ord_0011679,v2_pay_0003352,cus_4814a2238cabe021,2010-08-05T11:02:29.204922355Z,missing,4562724,4562724,130,False,True,False,routine_legitimate,2010-08-25T11:02:29.204922355Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003353,ord_0011411,v2_pay_0003353,cus_e7bb2322a401876f,2010-08-05T11:44:59.376249748Z,damaged,5839167,5839167,315,False,True,False,routine_legitimate,2010-08-27T11:44:59.376249748Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003354,ord_0011224,v2_pay_0003354,cus_66830507349b271e,2010-08-05T11:50:33.838748205Z,damaged,539821,539821,129,False,False,False,routine_legitimate,2010-08-20T11:50:33.838748205Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003355,ord_0011750,v2_pay_0003355,cus_1e92bfd116aacd93,2010-08-05T18:13:53.767421565Z,missing,3801173,3801173,106,False,False,False,routine_legitimate,2010-08-22T18:13:53.767421565Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003356,ord_0010954,v2_pay_0003356,cus_f37e74723cdef359,2010-08-05T19:06:21.261515437Z,not_received,586973,586973,16,False,True,False,routine_legitimate,2010-08-22T19:06:21.261515437Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003357,ord_0010737,v2_pay_0003357,cus_e3a30967d9b6f276,2010-08-05T20:38:17.345129961Z,size,320090,320090,35,False,False,False,first_time_refund,2010-08-21T20:38:17.345129961Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003358,ord_0010695,v2_pay_0003358,cus_76d26700bfe0ef25,2010-08-05T20:51:06.406782142Z,damaged,779662,779662,14,False,False,False,cold_start_customer,2010-08-28T20:51:06.406782142Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003359,ord_0011076,v2_pay_0003359,cus_8001feca4d7200c7,2010-08-05T21:32:47.165649675Z,not_received,1184456,1184456,59,False,True,True,claim_reason_inconsistency,2010-08-20T21:32:47.165649675Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003360,ord_0011673,v2_pay_0003360,cus_3e557f0c2ff5a1fb,2010-08-05T22:40:11.066764312Z,size,15286438,15286438,1007,True,True,True,supporting_entity_pattern,2010-08-23T22:40:11.066764312Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003361,ord_0010910,v2_pay_0003361,cus_6f7797d29a32c392,2010-08-06T01:13:32.793279825Z,size,2816049,2816049,468,False,True,False,unusual_legitimate_purchase,2010-08-20T01:13:32.793279825Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003362,ord_0011438,v2_pay_0003362,cus_3ce73ec05e88e598,2010-08-06T02:48:03.203857880Z,missing,536057,536057,36,False,True,False,routine_legitimate,2010-08-23T02:48:03.203857880Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003363,ord_0011113,v2_pay_0003363,cus_616a5c57c61e4dd3,2010-08-06T03:00:24.181009964Z,size,9930745,9930745,979,True,True,False,routine_legitimate,2010-08-21T03:00:24.181009964Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003364,ord_0011270,v2_pay_0003364,cus_3409c64bd760eb3d,2010-08-06T04:21:05.786933092Z,damaged,1170671,1170671,63,False,True,False,routine_legitimate,2010-08-29T04:21:05.786933092Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003365,ord_0010902,v2_pay_0003365,cus_5a915331f8c1c2b2,2010-08-06T08:04:18.371560021Z,damaged,3222925,3222925,243,True,True,False,routine_legitimate,2010-08-20T08:04:18.371560021Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003366,ord_0010701,v2_pay_0003366,cus_627cd8c34bea10da,2010-08-06T11:41:06.178488652Z,missing,779413,779413,192,False,True,False,routine_legitimate,2010-08-25T11:41:06.178488652Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003367,ord_0011479,v2_pay_0003367,cus_76c1c1c1bf00cc6a,2010-08-06T13:00:41.311916767Z,other,99783,99783,11,False,False,False,missing_evidence,2010-08-20T13:00:41.311916767Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003368,ord_0011458,v2_pay_0003368,cus_554f21a436b36820,2010-08-06T14:07:42.793401853Z,size,378871,378871,12,False,False,False,verifier_unavailable,2010-08-27T14:07:42.793401853Z,verifier_unavailable,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003369,ord_0011768,v2_pay_0003369,cus_d174b22a46105d54,2010-08-06T15:17:57.486175759Z,damaged,79137,79137,1,False,False,True,cross_category_escalation,2010-08-21T15:17:57.486175759Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003370,ord_0011552,v2_pay_0003370,cus_cb564020effe88d1,2010-08-06T15:44:46.162520563Z,other,107553,107553,43,True,False,False,routine_legitimate,2010-08-22T15:44:46.162520563Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003371,ord_0011826,v2_pay_0003371,cus_7d9985200ab69361,2010-08-06T17:27:02.293533189Z,damaged,2451836,2451836,403,False,True,False,routine_legitimate,2010-08-26T17:27:02.293533189Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003372,ord_0011637,v2_pay_0003372,cus_40d0615e206c6c75,2010-08-06T18:25:47.162427662Z,size,159325,159325,56,False,False,False,routine_legitimate,2010-08-22T18:25:47.162427662Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003373,ord_0011505,v2_pay_0003373,cus_0b03a032ceda7a21,2010-08-06T19:00:34.350288074Z,missing,1222736,1222736,53,True,True,True,evidence_inconsistency,2010-08-24T19:00:34.350288074Z,inconsistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003374,ord_0011163,v2_pay_0003374,cus_bdcd6f5ae68d6ed8,2010-08-06T19:21:11.934429463Z,damaged,2096010,2096010,143,False,True,False,genuine_product_defect_burst,2010-08-23T19:21:11.934429463Z,evidence_inconclusive,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003375,ord_0010932,v2_pay_0003375,cus_f65decbb2c095c3c,2010-08-06T23:05:00.520873964Z,missing,5529099,5529099,222,False,True,False,routine_legitimate,2010-08-28T23:05:00.520873964Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003376,ord_0011652,v2_pay_0003376,cus_d5f75f542da7ea97,2010-08-07T00:27:06.889226295Z,missing,700858,700858,14,False,True,False,routine_legitimate,2010-08-22T00:27:06.889226295Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003377,ord_0011144,v2_pay_0003377,cus_d174b22a46105d54,2010-08-07T00:42:42.709730559Z,size,137911,137911,52,False,True,False,routine_legitimate,2010-08-21T00:42:42.709730559Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003378,ord_0011409,v2_pay_0003378,cus_458f24ae762977eb,2010-08-07T01:01:11.336646324Z,missing,115190,115190,2,False,True,True,serial_false_claim,2010-08-24T01:01:11.336646324Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003379,ord_0011671,v2_pay_0003379,cus_0392a75d5ef391b6,2010-08-07T01:40:44.959204177Z,not_received,5063403,5063403,172,False,True,False,routine_legitimate,2010-08-25T01:40:44.959204177Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003380,ord_0011654,v2_pay_0003380,cus_2f3f29a1a3c0f4c5,2010-08-07T08:02:53.837789718Z,not_received,3150965,3150965,93,False,False,False,routine_legitimate,2010-08-22T08:02:53.837789718Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003381,ord_0011774,v2_pay_0003381,cus_dc02b28ec3b98252,2010-08-07T08:51:34.502695456Z,damaged,45501,45501,1,False,True,False,routine_legitimate,2010-08-26T08:51:34.502695456Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0003382,ord_0011735,v2_pay_0003382,cus_3ce7abedb0143a18,2010-08-07T08:51:42.398104497Z,not_received,1572567,1572567,234,False,True,False,routine_legitimate,2010-08-22T08:51:42.398104497Z,consistent,train,ML_ELIGIBLE_AMBIGUOUS_CLAIM
