refund_request_id,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated
v2_rr_0010493,False,routine_legitimate,2011-11-14T21:24:57.348381615Z,consistent
v2_rr_0010494,False,routine_legitimate,2011-11-10T23:46:29.606870748Z,evidence_inconclusive
v2_rr_0010495,False,first_time_refund,2011-11-09T00:13:26.328408147Z,consistent
v2_rr_0010496,False,cold_start_customer,2011-11-15T02:36:07.922731437Z,evidence_inconclusive
v2_rr_0010497,False,unusual_legitimate_purchase,2011-11-13T04:36:48.278200992Z,evidence_inconclusive
v2_rr_0010498,False,routine_legitimate,2011-11-15T06:06:54.220662468Z,consistent
v2_rr_0010499,False,routine_legitimate,2011-11-10T08:09:49.211991048Z,consistent
v2_rr_0010500,False,routine_legitimate,2011-11-17T08:35:36.523319274Z,consistent
v2_rr_0010501,False,routine_legitimate,2011-11-14T10:58:48.103446054Z,consistent
v2_rr_0010502,False,routine_legitimate,2011-11-17T11:43:37.623659636Z,consistent
v2_rr_0010503,True,evidence_inconsistency,2011-11-13T12:28:45.729381262Z,consistent
v2_rr_0010504,False,routine_legitimate,2011-11-14T14:39:37.518840171Z,consistent
v2_rr_0010505,False,routine_legitimate,2011-11-17T16:48:23.950660976Z,evidence_inconclusive
v2_rr_0010506,False,routine_legitimate,2011-11-17T18:12:17.020149627Z,consistent
v2_rr_0010507,True,serial_false_claim,2011-11-17T18:42:58.081579274Z,consistent
v2_rr_0010508,False,missing_evidence,2011-11-14T20:41:00.336763063Z,evidence_inconclusive
v2_rr_0010509,True,repeated_claim_pattern,2011-11-08T20:56:50.136570423Z,inconsistent
v2_rr_0010510,False,routine_legitimate,2011-11-15T21:25:28.001761784Z,consistent
v2_rr_0010511,False,verifier_unavailable,2011-11-10T21:56:08.225075919Z,verifier_unavailable
v2_rr_0010512,False,routine_legitimate,2011-11-10T22:36:16.568293941Z,consistent
v2_rr_0010513,False,routine_legitimate,2011-11-13T23:30:10.390399478Z,evidence_inconclusive
v2_rr_0010514,True,peer_deviation,2011-11-16T23:51:52.855604262Z,inconsistent
v2_rr_0010515,False,genuine_product_defect_burst,2011-11-09T00:14:05.279830324Z,evidence_inconclusive
v2_rr_0010516,False,routine_legitimate,2011-11-13T00:35:55.464856579Z,consistent
v2_rr_0010517,True,claim_timing,2011-11-10T00:45:20.758422676Z,evidence_inconclusive
v2_rr_0010518,False,routine_legitimate,2011-11-14T01:47:10.491014391Z,evidence_inconclusive
v2_rr_0010519,False,routine_legitimate,2011-11-18T02:49:40.848392437Z,consistent
v2_rr_0010520,False,routine_legitimate,2011-11-16T04:53:16.757366971Z,consistent
v2_rr_0010521,False,routine_legitimate,2011-11-09T06:18:23.959628925Z,consistent
v2_rr_0010522,False,routine_legitimate,2011-11-16T09:53:12.089257274Z,consistent
v2_rr_0010523,False,routine_legitimate,2011-11-10T09:57:49.719611418Z,consistent
v2_rr_0010524,False,routine_legitimate,2011-11-15T11:23:52.691366350Z,consistent
v2_rr_0010525,False,routine_legitimate,2011-11-16T12:02:58.565383651Z,consistent
v2_rr_0010526,False,routine_legitimate,2011-11-17T12:58:36.181422237Z,inconsistent
v2_rr_0010527,False,high_value_loyal_customer,2011-11-16T13:00:32.737616815Z,consistent
v2_rr_0010528,False,routine_legitimate,2011-11-15T13:56:26.630723214Z,consistent
v2_rr_0010529,False,routine_legitimate,2011-11-09T20:06:30.754711234Z,evidence_inconclusive
v2_rr_0010530,False,routine_legitimate,2011-11-12T20:12:34.240362378Z,consistent
v2_rr_0010531,True,claim_reason_inconsistency,2011-11-13T20:55:24.864256928Z,inconsistent
v2_rr_0010532,False,routine_legitimate,2011-11-09T22:11:45.777014010Z,consistent
v2_rr_0010533,False,first_time_refund,2011-11-11T22:39:32.337895603Z,evidence_inconclusive
v2_rr_0010534,False,cold_start_customer,2011-11-14T23:38:39.719872912Z,consistent
v2_rr_0010535,False,unusual_legitimate_purchase,2011-11-11T00:25:21.031011267Z,consistent
v2_rr_0010536,False,routine_legitimate,2011-11-15T00:55:47.951037481Z,consistent
v2_rr_0010537,False,routine_legitimate,2011-11-10T02:24:58.035854558Z,consistent
v2_rr_0010538,True,supporting_entity_pattern,2011-11-10T03:35:09.229762801Z,inconsistent
v2_rr_0010539,True,cross_category_escalation,2011-11-13T04:12:31.184244149Z,inconsistent
v2_rr_0010540,True,evidence_inconsistency,2011-11-13T05:02:54.616210194Z,inconsistent
v2_rr_0010541,False,routine_legitimate,2011-11-16T11:02:50.492676454Z,consistent
v2_rr_0010542,False,routine_legitimate,2011-11-17T11:57:56.185034199Z,consistent
v2_rr_0010543,False,routine_legitimate,2011-11-18T12:24:40.045646362Z,inconsistent
v2_rr_0010544,False,routine_legitimate,2011-11-19T13:09:16.063177390Z,consistent
v2_rr_0010545,False,missing_evidence,2011-11-13T16:34:28.944142663Z,evidence_inconclusive
v2_rr_0010546,False,verifier_unavailable,2011-11-14T17:00:00.687278276Z,verifier_unavailable
v2_rr_0010547,False,routine_legitimate,2011-11-10T17:15:22.107706603Z,consistent
v2_rr_0010548,False,genuine_product_defect_burst,2011-11-14T18:02:58.880647363Z,consistent
v2_rr_0010549,False,routine_legitimate,2011-11-12T18:21:33.220587270Z,consistent
v2_rr_0010550,False,routine_legitimate,2011-11-19T18:58:11.323391019Z,consistent
v2_rr_0010551,False,routine_legitimate,2011-11-10T19:15:26.352106533Z,evidence_inconclusive
v2_rr_0010552,False,routine_legitimate,2011-11-10T20:15:56.231929435Z,consistent
v2_rr_0010553,False,routine_legitimate,2011-11-11T21:09:13.902464319Z,consistent
v2_rr_0010554,False,routine_legitimate,2011-11-12T21:19:19.939603770Z,consistent
v2_rr_0010555,False,routine_legitimate,2011-11-15T21:44:47.413110711Z,consistent
v2_rr_0010556,False,high_value_loyal_customer,2011-11-13T23:33:11.200282180Z,consistent
v2_rr_0010557,False,routine_legitimate,2011-11-11T00:11:49.678250256Z,consistent
v2_rr_0010558,False,first_time_refund,2011-11-14T03:19:12.133804526Z,consistent
v2_rr_0010559,False,cold_start_customer,2011-11-14T03:23:33.743694134Z,consistent
v2_rr_0010560,False,routine_legitimate,2011-11-19T05:16:48.755955980Z,consistent
v2_rr_0010561,False,routine_legitimate,2011-11-14T05:44:34.120920115Z,consistent
v2_rr_0010562,False,routine_legitimate,2011-11-11T07:10:13.322210149Z,consistent
v2_rr_0010563,True,serial_false_claim,2011-11-19T07:30:55.306726534Z,evidence_inconclusive
v2_rr_0010564,True,repeated_claim_pattern,2011-11-12T12:38:52.343902292Z,inconsistent
v2_rr_0010565,True,peer_deviation,2011-11-20T12:55:23.375477716Z,inconsistent
v2_rr_0010566,False,unusual_legitimate_purchase,2011-11-17T13:53:51.806614659Z,evidence_inconclusive
v2_rr_0010567,False,routine_legitimate,2011-11-17T13:55:36.943812156Z,consistent
v2_rr_0010568,False,routine_legitimate,2011-11-19T14:01:11.632655163Z,consistent
v2_rr_0010569,False,routine_legitimate,2011-11-20T18:30:18.047551119Z,consistent
v2_rr_0010570,False,routine_legitimate,2011-11-14T19:23:33.115818700Z,consistent
v2_rr_0010571,False,routine_legitimate,2011-11-13T20:49:11.403675680Z,consistent
v2_rr_0010572,True,claim_timing,2011-11-14T21:37:10.578016594Z,inconsistent
v2_rr_0010573,False,routine_legitimate,2011-11-17T21:38:52.538012863Z,consistent
v2_rr_0010574,False,missing_evidence,2011-11-20T21:50:56.285165322Z,evidence_inconclusive
v2_rr_0010575,False,routine_legitimate,2011-11-18T22:00:51.166772857Z,consistent
v2_rr_0010576,False,routine_legitimate,2011-11-18T22:34:46.629930048Z,consistent
v2_rr_0010577,False,routine_legitimate,2011-11-17T00:11:16.774521771Z,consistent
v2_rr_0010578,True,claim_reason_inconsistency,2011-11-13T01:32:32.372403709Z,evidence_inconclusive
v2_rr_0010579,True,supporting_entity_pattern,2011-11-12T01:46:30.508458824Z,evidence_inconclusive
v2_rr_0010580,False,routine_legitimate,2011-11-12T03:21:50.947723546Z,inconsistent
v2_rr_0010581,False,routine_legitimate,2011-11-14T04:59:18.031894008Z,consistent
v2_rr_0010582,False,routine_legitimate,2011-11-19T05:22:30.572585071Z,consistent
v2_rr_0010583,False,routine_legitimate,2011-11-16T05:30:18.621892123Z,consistent
v2_rr_0010584,False,routine_legitimate,2011-11-21T08:42:41.827999594Z,evidence_inconclusive
v2_rr_0010585,False,routine_legitimate,2011-11-20T08:51:03.566091190Z,consistent
v2_rr_0010586,False,verifier_unavailable,2011-11-14T09:11:27.104192199Z,verifier_unavailable
v2_rr_0010587,False,genuine_product_defect_burst,2011-11-16T10:03:52.187435554Z,consistent
v2_rr_0010588,False,high_value_loyal_customer,2011-11-21T10:58:05.936975628Z,consistent
v2_rr_0010589,False,first_time_refund,2011-11-16T11:28:40.801809204Z,consistent
v2_rr_0010590,False,cold_start_customer,2011-11-15T13:47:49.633990881Z,consistent
v2_rr_0010591,False,routine_legitimate,2011-11-13T14:06:14.648888883Z,consistent
v2_rr_0010592,False,unusual_legitimate_purchase,2011-11-20T15:28:37.122087074Z,consistent
v2_rr_0010593,False,routine_legitimate,2011-11-21T19:48:57.615020794Z,consistent
v2_rr_0010594,False,missing_evidence,2011-11-19T22:56:42.429467942Z,evidence_inconclusive
v2_rr_0010595,False,routine_legitimate,2011-11-19T23:03:47.194732887Z,evidence_inconclusive
v2_rr_0010596,False,routine_legitimate,2011-11-14T00:21:13.765959475Z,consistent
v2_rr_0010597,False,routine_legitimate,2011-11-15T02:33:57.986589913Z,consistent
v2_rr_0010598,False,verifier_unavailable,2011-11-19T04:33:29.784223777Z,verifier_unavailable
v2_rr_0010599,False,genuine_product_defect_burst,2011-11-14T04:52:13.081360384Z,consistent
v2_rr_0010600,False,routine_legitimate,2011-11-22T06:47:44.901877604Z,consistent
v2_rr_0010601,False,routine_legitimate,2011-11-20T06:50:37.644855157Z,consistent
v2_rr_0010602,False,routine_legitimate,2011-11-21T07:07:08.790599511Z,evidence_inconclusive
v2_rr_0010603,True,cross_category_escalation,2011-11-14T09:43:59.569651365Z,inconsistent
v2_rr_0010604,False,routine_legitimate,2011-11-22T10:06:24.265236376Z,consistent
v2_rr_0010605,False,routine_legitimate,2011-11-14T12:41:34.923950583Z,consistent
v2_rr_0010606,True,evidence_inconsistency,2011-11-13T14:10:09.904708921Z,inconsistent
v2_rr_0010607,False,routine_legitimate,2011-11-21T15:26:03.928159362Z,consistent
v2_rr_0010608,False,routine_legitimate,2011-11-16T15:35:46.272054771Z,consistent
v2_rr_0010609,False,high_value_loyal_customer,2011-11-18T15:52:06.290502075Z,evidence_inconclusive
v2_rr_0010610,False,routine_legitimate,2011-11-22T18:52:27.640474381Z,consistent
v2_rr_0010611,False,first_time_refund,2011-11-14T20:01:03.528169863Z,consistent
v2_rr_0010612,False,routine_legitimate,2011-11-16T20:03:05.815661716Z,consistent
v2_rr_0010613,False,routine_legitimate,2011-11-15T20:51:47.579243749Z,consistent
v2_rr_0010614,False,cold_start_customer,2011-11-14T20:55:51.613471354Z,evidence_inconclusive
v2_rr_0010615,False,unusual_legitimate_purchase,2011-11-16T02:26:30.277351586Z,consistent
v2_rr_0010616,False,routine_legitimate,2011-11-19T03:18:23.887074051Z,consistent
v2_rr_0010617,False,routine_legitimate,2011-11-22T03:30:49.458563529Z,consistent
v2_rr_0010618,False,routine_legitimate,2011-11-18T06:45:55.878556070Z,consistent
v2_rr_0010619,False,missing_evidence,2011-11-20T07:15:49.268139529Z,evidence_inconclusive
v2_rr_0010620,False,routine_legitimate,2011-11-20T07:51:28.498550421Z,evidence_inconclusive
v2_rr_0010621,False,routine_legitimate,2011-11-20T11:25:37.714035163Z,consistent
v2_rr_0010622,False,routine_legitimate,2011-11-19T12:14:01.873211079Z,consistent
v2_rr_0010623,False,routine_legitimate,2011-11-18T12:35:53.203886716Z,evidence_inconclusive
v2_rr_0010624,False,verifier_unavailable,2011-11-17T13:42:27.836576144Z,verifier_unavailable
v2_rr_0010625,False,routine_legitimate,2011-11-18T15:55:28.007117664Z,consistent
v2_rr_0010626,False,routine_legitimate,2011-11-20T17:21:41.530298680Z,consistent
v2_rr_0010627,False,genuine_product_defect_burst,2011-11-19T19:11:47.102675637Z,consistent
v2_rr_0010628,False,high_value_loyal_customer,2011-11-19T22:19:11.911789423Z,evidence_inconclusive
v2_rr_0010629,True,serial_false_claim,2011-11-16T23:23:50.855047266Z,inconsistent
v2_rr_0010630,False,first_time_refund,2011-11-17T23:26:39.546930151Z,consistent
v2_rr_0010631,False,routine_legitimate,2011-11-21T00:09:14.321132618Z,consistent
v2_rr_0010632,False,routine_legitimate,2011-11-20T01:05:09.194118483Z,consistent
v2_rr_0010633,False,routine_legitimate,2011-11-17T02:33:35.135428285Z,inconsistent
v2_rr_0010634,False,routine_legitimate,2011-11-16T02:41:11.489088895Z,consistent
v2_rr_0010635,False,routine_legitimate,2011-11-15T02:46:18.796525015Z,consistent
v2_rr_0010636,False,routine_legitimate,2011-11-16T04:12:46.006696900Z,consistent
v2_rr_0010637,False,routine_legitimate,2011-11-18T06:02:32.376807426Z,consistent
v2_rr_0010638,False,routine_legitimate,2011-11-16T06:44:38.077917838Z,consistent
v2_rr_0010639,True,repeated_claim_pattern,2011-11-22T07:01:06.226752003Z,inconsistent
v2_rr_0010640,False,routine_legitimate,2011-11-23T07:04:02.234597294Z,consistent
v2_rr_0010641,False,routine_legitimate,2011-11-17T07:06:37.642115626Z,consistent
v2_rr_0010642,False,routine_legitimate,2011-11-18T07:18:54.028576198Z,consistent
v2_rr_0010643,False,routine_legitimate,2011-11-21T07:54:05.021993237Z,consistent
v2_rr_0010644,False,routine_legitimate,2011-11-20T08:36:07.747134353Z,consistent
v2_rr_0010645,False,routine_legitimate,2011-11-15T11:14:57.315143565Z,consistent
v2_rr_0010646,True,peer_deviation,2011-11-17T13:45:28.185537607Z,evidence_inconclusive
v2_rr_0010647,False,routine_legitimate,2011-11-20T17:20:07.777100066Z,consistent
v2_rr_0010648,False,routine_legitimate,2011-11-18T18:50:14.638728236Z,consistent
v2_rr_0010649,False,routine_legitimate,2011-11-15T20:55:21.828708646Z,consistent
v2_rr_0010650,False,routine_legitimate,2011-11-18T23:42:55.345579543Z,inconsistent
v2_rr_0010651,False,cold_start_customer,2011-11-21T00:09:41.149801531Z,consistent
v2_rr_0010652,True,claim_timing,2011-11-23T00:55:35.332078867Z,consistent
v2_rr_0010653,False,unusual_legitimate_purchase,2011-11-25T02:07:40.552323457Z,consistent
v2_rr_0010654,False,routine_legitimate,2011-11-19T02:27:32.707325942Z,consistent
v2_rr_0010655,False,routine_legitimate,2011-11-22T02:27:42.331706404Z,consistent
v2_rr_0010656,False,routine_legitimate,2011-11-24T03:27:39.691167820Z,evidence_inconclusive
v2_rr_0010657,False,routine_legitimate,2011-11-19T03:45:43.080168757Z,consistent
v2_rr_0010658,False,routine_legitimate,2011-11-16T04:48:25.232717899Z,consistent
v2_rr_0010659,False,routine_legitimate,2011-11-24T06:15:29.194053646Z,consistent
v2_rr_0010660,False,missing_evidence,2011-11-17T06:33:06.613573267Z,evidence_inconclusive
v2_rr_0010661,False,verifier_unavailable,2011-11-18T06:36:36.077751357Z,verifier_unavailable
v2_rr_0010662,False,routine_legitimate,2011-11-25T08:01:05.413484443Z,consistent
v2_rr_0010663,False,genuine_product_defect_burst,2011-11-16T08:37:28.329782362Z,consistent
v2_rr_0010664,False,routine_legitimate,2011-11-20T08:41:41.931652454Z,consistent
v2_rr_0010665,False,routine_legitimate,2011-11-20T09:17:57.616486845Z,consistent
v2_rr_0010666,False,routine_legitimate,2011-11-22T10:20:04.167876279Z,consistent
v2_rr_0010667,False,routine_legitimate,2011-11-18T11:45:30.118659265Z,consistent
v2_rr_0010668,True,claim_reason_inconsistency,2011-11-23T12:33:40.023387194Z,inconsistent
v2_rr_0010669,False,routine_legitimate,2011-11-18T12:50:03.097893272Z,inconsistent
v2_rr_0010670,False,high_value_loyal_customer,2011-11-24T13:15:53.834291694Z,consistent
v2_rr_0010671,False,first_time_refund,2011-11-24T13:47:29.675303578Z,consistent
v2_rr_0010672,False,routine_legitimate,2011-11-18T14:10:33.840700256Z,consistent
v2_rr_0010673,False,routine_legitimate,2011-11-19T14:29:30.353627541Z,consistent
v2_rr_0010674,False,routine_legitimate,2011-11-22T15:09:30.808558922Z,consistent
v2_rr_0010675,False,routine_legitimate,2011-11-21T16:06:08.161582598Z,inconsistent
v2_rr_0010676,False,routine_legitimate,2011-11-24T16:50:17.637284004Z,consistent
v2_rr_0010677,False,routine_legitimate,2011-11-21T16:56:39.111480109Z,consistent
v2_rr_0010678,False,routine_legitimate,2011-11-19T16:59:05.887143993Z,consistent
v2_rr_0010679,False,cold_start_customer,2011-11-16T17:43:41.709612319Z,consistent
v2_rr_0010680,False,routine_legitimate,2011-11-20T19:10:17.645861065Z,consistent
v2_rr_0010681,False,routine_legitimate,2011-11-23T19:13:36.558306108Z,consistent
v2_rr_0010682,False,routine_legitimate,2011-11-19T20:04:34.356800761Z,evidence_inconclusive
v2_rr_0010683,False,routine_legitimate,2011-11-21T22:11:06.045783091Z,inconsistent
v2_rr_0010684,False,routine_legitimate,2011-11-21T00:32:38.540136841Z,consistent
v2_rr_0010685,False,routine_legitimate,2011-11-21T01:37:09.316289074Z,evidence_inconclusive
v2_rr_0010686,True,supporting_entity_pattern,2011-11-25T02:36:26.086626115Z,consistent
v2_rr_0010687,False,routine_legitimate,2011-11-21T02:52:39.594729484Z,consistent
v2_rr_0010688,False,routine_legitimate,2011-11-17T04:56:43.936946697Z,consistent
v2_rr_0010689,False,routine_legitimate,2011-11-19T05:36:36.221884652Z,consistent
v2_rr_0010690,True,cross_category_escalation,2011-11-21T06:55:43.150703846Z,inconsistent
v2_rr_0010691,False,unusual_legitimate_purchase,2011-11-25T11:46:41.759770202Z,consistent
v2_rr_0010692,False,routine_legitimate,2011-11-19T16:14:03.556988926Z,consistent
v2_rr_0010693,True,evidence_inconsistency,2011-11-17T18:13:20.430324861Z,inconsistent
v2_rr_0010694,False,routine_legitimate,2011-11-21T19:54:17.129682138Z,consistent
v2_rr_0010695,False,routine_legitimate,2011-11-24T20:23:35.101906916Z,consistent
v2_rr_0010696,False,routine_legitimate,2011-11-25T20:37:04.830273740Z,consistent
v2_rr_0010697,False,routine_legitimate,2011-11-21T21:15:41.635312149Z,inconsistent
v2_rr_0010698,False,routine_legitimate,2011-11-21T03:05:49.506130483Z,consistent
v2_rr_0010699,False,routine_legitimate,2011-11-25T04:08:32.256619693Z,consistent
v2_rr_0010700,False,missing_evidence,2011-11-23T04:34:05.744799300Z,evidence_inconclusive
v2_rr_0010701,False,routine_legitimate,2011-11-22T04:50:55.758416002Z,consistent
v2_rr_0010702,False,verifier_unavailable,2011-11-22T06:59:00.799765800Z,verifier_unavailable
v2_rr_0010703,False,routine_legitimate,2011-11-22T08:27:29.248673229Z,consistent
v2_rr_0010704,False,routine_legitimate,2011-11-23T08:34:29.547870730Z,consistent
v2_rr_0010705,False,routine_legitimate,2011-11-26T09:37:33.707824377Z,evidence_inconclusive
v2_rr_0010706,False,routine_legitimate,2011-11-24T09:39:06.793097644Z,consistent
v2_rr_0010707,True,serial_false_claim,2011-11-26T10:54:56.509149446Z,inconsistent
v2_rr_0010708,False,routine_legitimate,2011-11-21T12:06:27.702287670Z,consistent
v2_rr_0010709,False,routine_legitimate,2011-11-20T12:13:26.371300926Z,consistent
v2_rr_0010710,False,routine_legitimate,2011-11-21T12:22:22.545521305Z,consistent
v2_rr_0010711,False,routine_legitimate,2011-11-22T17:08:58.678890547Z,consistent
v2_rr_0010712,False,routine_legitimate,2011-11-20T17:09:46.373621955Z,consistent
v2_rr_0010713,False,routine_legitimate,2011-11-22T18:41:13.933911733Z,consistent
v2_rr_0010714,False,routine_legitimate,2011-11-18T19:44:58.390774422Z,consistent
v2_rr_0010715,False,routine_legitimate,2011-11-18T20:27:59.914164838Z,consistent
v2_rr_0010716,False,genuine_product_defect_burst,2011-11-19T21:33:08.092464930Z,consistent
